2019-05-08 14:44:43.018830_67,Lady Gaga,Million Reasons,https://listen.hs.llnwd.net/g3/5/9/8/3/6/1295663895.mp3,Pop
2019-05-08 14:44:43.018830_68,Rachel Platten,Fight Song,https://listen.hs.llnwd.net/g3/0/5/2/6/5/1231256250.mp3,Pop
2019-05-08 14:44:43.018830_69,Michael Jackson,P.Y.T. (Pretty Young Thing),https://listen.hs.llnwd.net/g3/9/1/0/4/4/1281944019.mp3,Pop
2019-05-08 14:44:43.018830_70,Neil Diamond,Sweet Caroline,https://listen.hs.llnwd.net/g3/8/0/2/9/2/1283429208.mp3,Pop
2019-05-08 14:44:43.018830_71,Calvin Harris,Feels,https://listen.hs.llnwd.net/g3/9/1/4/6/5/1345356419.mp3,Pop
2019-05-08 14:44:43.018830_72,Adele,Set Fire To The Rain,https://listen.hs.llnwd.net/g1/7/4/3/9/2/1041829347.mp3,Pop
2019-05-08 14:44:43.018830_73,Avicii,Wake Me Up,https://listen.hs.llnwd.net/g3/2/9/2/2/3/1283532292.mp3,Pop
2019-05-08 14:44:43.018830_74,Jessie J,Bang Bang,https://listen.hs.llnwd.net/g3/7/2/4/3/8/1117483427.mp3,Pop
2019-05-08 14:44:43.018830_75,Elton John,Bennie And The Jets,https://listen.hs.llnwd.net/g2/9/7/7/3/7/921773779.mp3,Pop
2019-05-08 14:44:43.018830_76,Bruno Mars,Grenade,https://listen.hs.llnwd.net/g3/0/1/3/5/1/1325415310.mp3,Pop
2019-05-08 14:44:43.018830_77,Marshmello & CHVRCHES,Here With Me,https://listen.hs.llnwd.net/g3/4/4/7/5/6/1488865744.mp3,Pop
2019-05-08 14:44:43.018830_78,Taylor Swift,...Ready For It?,https://listen.hs.llnwd.net/g3/8/5/6/6/4/1378246658.mp3,Pop
2019-05-08 14:44:43.018830_79,Taylor Swift,Blank Space,https://listen.hs.llnwd.net/g3/7/8/4/2/2/1426022487.mp3,Pop
2019-05-08 14:44:43.018830_80,Kesha,Praying,https://listen.hs.llnwd.net/g3/4/4/4/8/0/1351908444.mp3,Pop
2019-05-08 14:44:43.018830_81,Adele,Send My Love (To Your New Lover),https://listen.hs.llnwd.net/g3/5/1/8/8/6/1272568815.mp3,Pop
2019-05-08 14:44:43.018830_82,Bazzi,Beautiful (feat. Camila Cabello),https://listen.hs.llnwd.net/g3/7/1/7/7/5/1431457717.mp3,Pop
2019-05-08 14:44:43.018830_83,Backstreet Boys,I Want It That Way,https://listen.hs.llnwd.net/g3/6/3/2/2/6/1282562236.mp3,Pop
2019-05-08 14:44:43.018830_84,Maroon 5,Animals,https://listen.hs.llnwd.net/g3/2/3/2/3/3/1174933232.mp3,Pop
2019-05-08 14:44:43.018830_85,Michael Jackson,Beat It,https://listen.hs.llnwd.net/g2/0/7/3/6/5/928256370.mp3,Pop
2019-05-08 14:44:43.018830_86,Justin Bieber,Sorry,https://listen.hs.llnwd.net/g3/7/8/7/7/5/1220457787.mp3,Pop
2019-05-08 14:44:43.018830_87,Ariana Grande,needy,https://listen.hs.llnwd.net/g3/8/5/2/3/6/1479363258.mp3,Pop
2019-05-08 14:44:43.018830_88,Meghan Trainor,All About That Bass,https://listen.hs.llnwd.net/g3/7/3/1/5/3/1281935137.mp3,Pop
2019-05-08 14:44:43.018830_89,Ariana Grande,No Tears Left To Cry,https://listen.hs.llnwd.net/g3/3/2/1/6/4/1434746123.mp3,Pop
2019-05-08 14:44:43.018830_90,Sam Smith,Too Good At Goodbyes,https://listen.hs.llnwd.net/g3/2/9/3/3/3/1432133392.mp3,Pop
2019-05-08 14:44:43.018830_91,Pink,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",https://listen.hs.llnwd.net/g3/3/5/2/3/0/1282303253.mp3,Pop
2019-05-08 14:44:43.018830_92,Sam Smith,Stay With Me,https://listen.hs.llnwd.net/g3/1/8/4/9/3/1218039481.mp3,Pop
2019-05-08 14:44:43.018830_93,Shawn Mendes,In My Blood,https://listen.hs.llnwd.net/g3/9/1/3/3/1/1412513319.mp3,Pop
2019-05-08 14:44:43.018830_94,Lady Gaga,Bad Romance,https://listen.hs.llnwd.net/g3/3/1/2/5/0/1283405213.mp3,Pop
2019-05-08 14:44:43.018830_95,Pink,What About Us,https://listen.hs.llnwd.net/g3/3/8/5/0/2/1371420583.mp3,Pop
2019-05-08 14:44:43.018830_96,Jonas Brothers,Cool,https://listen.hs.llnwd.net/g3/3/0/3/9/2/1496929303.mp3,Pop
2019-05-08 14:44:43.018830_97,Calvin Harris,Slide,https://listen.hs.llnwd.net/g3/6/0/4/6/5/1345356406.mp3,Pop
2019-05-08 14:44:43.018830_98,Alessia Cara,Scars To Your Beautiful,https://listen.hs.llnwd.net/g3/8/8/6/0/3/1219430688.mp3,Pop
2019-05-08 14:44:43.018830_99,Miley Cyrus,Party In The U.S.A.,https://listen.hs.llnwd.net/g3/5/3/7/2/4/1281942735.mp3,Pop
2019-05-08 14:44:43.018830_100,Ariana Grande,NASA,https://listen.hs.llnwd.net/g3/2/5/2/3/6/1479363252.mp3,Pop
2019-05-08 14:44:44.388261_1,Ed Sheeran,Shape of You,https://listen.hs.llnwd.net/g3/1/9/3/0/1/1470710391.mp3,Rock
2019-05-08 14:44:44.388261_2,Eagles,Hotel California,https://listen.hs.llnwd.net/g3/5/2/2/5/9/1365795225.mp3,Rock
2019-05-08 14:44:44.388261_3,Ed Sheeran,Perfect,https://listen.hs.llnwd.net/g3/7/0/6/0/1/1470710607.mp3,Rock
2019-05-08 14:44:44.388261_4,AC/DC,Thunderstruck,https://listen.hs.llnwd.net/g3/4/6/9/1/3/1185531964.mp3,Rock
2019-05-08 14:44:44.388261_5,Queen,Bohemian Rhapsody,https://listen.hs.llnwd.net/g3/3/3/1/8/4/1426348133.mp3,Rock
2019-05-08 14:44:44.388261_6,Queen,We Will Rock You,https://listen.hs.llnwd.net/g3/2/5/3/2/8/1282582352.mp3,Rock
2019-05-08 14:44:44.388261_7,Journey,Don't Stop Believin',https://listen.hs.llnwd.net/g2/3/3/1/4/9/917294133.mp3,Rock
2019-05-08 14:44:44.388261_8,Ed Sheeran,Thinking Out Loud,https://listen.hs.llnwd.net/g3/2/3/1/5/8/1088985132.mp3,Rock
2019-05-08 14:44:44.388261_9,Queen,Another One Bites The Dust,https://listen.hs.llnwd.net/g3/5/0/0/7/3/1283537005.mp3,Rock
2019-05-08 14:44:44.388261_10,Dean Lewis,Be Alright,https://listen.hs.llnwd.net/g3/6/4/1/2/4/1491942146.mp3,Rock
2019-05-08 14:44:44.388261_11,Disturbed,The Sound Of Silence,https://listen.hs.llnwd.net/g3/2/6/6/6/7/1325776662.mp3,Rock
2019-05-08 14:44:44.388261_12,AC/DC,Back in Black,https://listen.hs.llnwd.net/g3/0/2/5/6/3/1281936520.mp3,Rock
2019-05-08 14:44:44.388261_13,Guns N' Roses,Sweet Child O' Mine,https://listen.hs.llnwd.net/g3/1/1/5/4/5/1282654511.mp3,Rock
2019-05-08 14:44:44.388261_14,AC/DC,You Shook Me All Night Long,https://listen.hs.llnwd.net/g3/2/6/2/1/3/1185531262.mp3,Rock
2019-05-08 14:44:44.388261_15,Aerosmith,Dream On,https://listen.hs.llnwd.net/g3/7/1/6/7/7/1072977617.mp3,Rock
2019-05-08 14:44:44.388261_16,Queen,Under Pressure,https://listen.hs.llnwd.net/g3/9/7/8/7/4/1426347879.mp3,Rock
2019-05-08 14:44:44.388261_17,Toto,Africa,https://listen.hs.llnwd.net/g3/2/3/6/3/2/1363623632.mp3,Rock
2019-05-08 14:44:44.388261_18,Queen,Don't Stop Me Now,https://listen.hs.llnwd.net/g3/7/7/2/4/5/1284154277.mp3,Rock
2019-05-08 14:44:44.388261_19,3 Doors Down,Kryptonite,https://listen.hs.llnwd.net/g3/2/0/5/8/4/1249248502.mp3,Rock
2019-05-08 14:44:44.388261_20,Kid Rock,All Summer Long,https://listen.hs.llnwd.net/g3/5/6/1/0/7/1282970165.mp3,Rock
2019-05-08 14:44:44.388261_21,AC/DC,Highway to Hell,https://listen.hs.llnwd.net/g3/6/4/6/4/2/1283424646.mp3,Rock
2019-05-08 14:44:44.388261_22,Fleetwood Mac,Dreams,https://listen.hs.llnwd.net/g3/3/5/6/1/3/1403531653.mp3,Rock
2019-05-08 14:44:44.388261_23,Queen,Somebody To Love,https://listen.hs.llnwd.net/g3/8/3/2/9/7/1282579238.mp3,Rock
2019-05-08 14:44:44.388261_24,Evanescence,Bring Me To Life,https://listen.hs.llnwd.net/g3/0/7/5/6/9/1281596570.mp3,Rock
2019-05-08 14:44:44.388261_25,Kansas,Carry On Wayward Son,https://listen.hs.llnwd.net/g1/7/8/7/1/0/1007401787.mp3,Rock
2019-05-08 14:44:44.388261_26,Eagles,Take It Easy,https://listen.hs.llnwd.net/g3/3/3/3/7/7/1282777333.mp3,Rock
2019-05-08 14:44:44.388261_27,Queen,Fat Bottomed Girls,https://listen.hs.llnwd.net/g1/9/4/7/1/8/837781749.mp3,Rock
2019-05-08 14:44:44.388261_28,Guns N' Roses,Welcome To The Jungle,https://listen.hs.llnwd.net/g3/9/4/3/4/5/1282654349.mp3,Rock
2019-05-08 14:44:44.388261_29,Creedence Clearwater Revival,Have You Ever Seen The Rain?,https://listen.hs.llnwd.net/g3/8/3/9/4/0/1283404938.mp3,Rock
2019-05-08 14:44:44.388261_30,Queen,We Are The Champions,https://listen.hs.llnwd.net/g3/6/0/3/0/9/1282090306.mp3,Rock
2019-05-08 14:44:44.388261_31,Boston,More Than A Feeling,https://listen.hs.llnwd.net/g3/5/2/3/8/1/1281818325.mp3,Rock
2019-05-08 14:44:44.388261_32,Blue Swede,Hooked on a Feeling,https://listen.hs.llnwd.net/g3/3/9/0/9/6/1378269093.mp3,Rock
2019-05-08 14:44:44.388261_33,Tom Petty,Free Fallin',https://listen.hs.llnwd.net/g1/8/9/5/9/4/1041949598.mp3,Rock
2019-05-08 14:44:44.388261_34,Hozier,Take Me to Church,https://listen.hs.llnwd.net/g3/5/3/6/4/8/1430684635.mp3,Rock
2019-05-08 14:44:44.388261_35,Led Zeppelin,Immigrant Song,https://listen.hs.llnwd.net/g3/1/0/3/5/5/1245355301.mp3,Rock
2019-05-08 14:44:44.388261_36,Red Hot Chili Peppers,Under The Bridge,https://listen.hs.llnwd.net/g3/9/7/7/2/7/1292272779.mp3,Rock
2019-05-08 14:44:44.388261_37,Nickelback,Rockstar,https://listen.hs.llnwd.net/g2/5/2/5/1/9/941191525.mp3,Rock
2019-05-08 14:44:44.388261_38,The Rolling Stones,Gimme Shelter,https://listen.hs.llnwd.net/g1/6/5/8/4/0/244404856.mp3,Rock
2019-05-08 14:44:44.388261_39,Queen,Killer Queen,https://listen.hs.llnwd.net/g1/6/5/6/1/8/837781656.mp3,Rock
2019-05-08 14:44:44.388261_40,Creedence Clearwater Revival,Bad Moon Rising,https://listen.hs.llnwd.net/g1/5/4/0/8/3/172138045.mp3,Rock
2019-05-08 14:44:44.388261_41,Creedence Clearwater Revival,Fortunate Son,https://listen.hs.llnwd.net/g3/6/3/4/5/8/1282585436.mp3,Rock
2019-05-08 14:44:44.388261_42,Led Zeppelin,Stairway To Heaven,https://listen.hs.llnwd.net/g3/6/8/6/9/9/1121099686.mp3,Rock
2019-05-08 14:44:44.388261_43,Goo Goo Dolls,Iris,https://listen.hs.llnwd.net/g3/0/2/9/2/6/1282562920.mp3,Rock
2019-05-08 14:44:44.388261_44,3 Doors Down,Here Without You,https://listen.hs.llnwd.net/g3/3/7/0/2/0/1282302073.mp3,Rock
2019-05-08 14:44:44.388261_45,The Beatles,Here Comes The Sun (Remastered),https://listen.hs.llnwd.net/g3/4/6/3/9/0/1426009364.mp3,Rock
2019-05-08 14:44:44.388261_46,Tom Petty,Mary Jane's Last Dance (1993 Greatest Hits Album Version),https://listen.hs.llnwd.net/g3/2/0/5/0/8/1282580502.mp3,Rock
2019-05-08 14:44:44.388261_47,Tom Petty,American Girl,https://listen.hs.llnwd.net/g1/2/4/3/4/1/1041914342.mp3,Rock
2019-05-08 14:44:44.388261_48,Guns N' Roses,Paradise City,https://listen.hs.llnwd.net/g3/7/1/5/4/5/1282654517.mp3,Rock
2019-05-08 14:44:44.388261_49,Five Finger Death Punch,Bad Company,https://listen.hs.llnwd.net/g3/9/7/9/7/6/1382267979.mp3,Rock
2019-05-08 14:44:44.388261_50,AC/DC,Hells Bells,https://listen.hs.llnwd.net/g3/4/8/5/1/3/1185531584.mp3,Rock
2019-05-08 14:44:44.388261_51,Fleetwood Mac,Landslide,https://listen.hs.llnwd.net/g3/8/7/9/0/3/1403530978.mp3,Rock
2019-05-08 14:44:44.388261_52,Nickelback,How You Remind Me,https://listen.hs.llnwd.net/g3/2/4/9/7/1/1332217942.mp3,Rock
2019-05-08 14:44:44.388261_53,Linkin Park,Bleed It Out,https://listen.hs.llnwd.net/g3/3/1/8/2/4/1283442813.mp3,Rock
2019-05-08 14:44:44.388261_54,Red Hot Chili Peppers,Californication,https://listen.hs.llnwd.net/g1/5/8/1/8/4/990748185.mp3,Rock
2019-05-08 14:44:44.388261_55,Ed Sheeran,Castle on the Hill,https://listen.hs.llnwd.net/g3/4/0/6/0/1/1470710604.mp3,Rock
2019-05-08 14:44:44.388261_56,Tom Petty,I Won't Back Down,https://listen.hs.llnwd.net/g1/7/3/8/9/4/1041949837.mp3,Rock
2019-05-08 14:44:44.388261_57,Survivor,Eye Of The Tiger,https://listen.hs.llnwd.net/g3/3/7/7/7/6/1282967773.mp3,Rock
2019-05-08 14:44:44.388261_58,The Rolling Stones,Sympathy For The Devil,https://listen.hs.llnwd.net/g1/5/0/8/5/0/244405805.mp3,Rock
2019-05-08 14:44:44.388261_59,Passenger,Let Her Go,https://listen.hs.llnwd.net/g3/0/7/4/1/2/1329821470.mp3,Rock
2019-05-08 14:44:44.388261_60,The Cranberries,Zombie,https://listen.hs.llnwd.net/g3/2/7/8/0/9/1282090872.mp3,Rock
2019-05-08 14:44:44.388261_61,Journey,Faithfully,https://listen.hs.llnwd.net/g3/1/8/3/7/8/1054887381.mp3,Rock
2019-05-08 14:44:44.388261_62,Train,Drops Of Jupiter,https://listen.hs.llnwd.net/g1/8/2/4/3/2/245523428.mp3,Rock
2019-05-08 14:44:44.388261_63,Lynyrd Skynyrd,Sweet Home Alabama,https://listen.hs.llnwd.net/g3/2/6/9/3/9/1348893962.mp3,Rock
2019-05-08 14:44:44.388261_64,Billy Joel,Piano Man,https://listen.hs.llnwd.net/g3/2/4/8/7/2/1300527842.mp3,Rock
2019-05-08 14:44:44.388261_65,Maroon 5,She Will Be Loved,https://listen.hs.llnwd.net/g3/3/4/7/0/3/1283530743.mp3,Rock
2019-05-08 14:44:44.388261_66,Bad Wolves,Zombie,https://listen.hs.llnwd.net/g3/5/2/0/4/2/1386724025.mp3,Rock
2019-05-08 14:44:44.388261_67,Elle King,Ex's & Oh's,https://listen.hs.llnwd.net/g3/0/6/9/5/2/1281925960.mp3,Rock
2019-05-08 14:44:44.388261_68,The Lumineers,Ho Hey,https://listen.hs.llnwd.net/g3/0/0/7/6/0/1283406700.mp3,Rock
2019-05-08 14:44:44.388261_69,Journey,Separate Ways (worlds Apart),https://listen.hs.llnwd.net/g1/8/5/2/7/9/385097258.mp3,Rock
2019-05-08 14:44:44.388261_70,Red Hot Chili Peppers,Snow (Hey Oh),https://listen.hs.llnwd.net/g1/9/7/1/2/5/990752179.mp3,Rock
2019-05-08 14:44:44.388261_71,Bob Seger,Night Moves,https://listen.hs.llnwd.net/g3/4/0/6/4/1/1342814604.mp3,Rock
2019-05-08 14:44:44.388261_72,Five Finger Death Punch,Jekyll And Hyde,https://listen.hs.llnwd.net/g3/5/6/1/5/4/1382245165.mp3,Rock
2019-05-08 14:44:44.388261_73,Fleetwood Mac,The Chain,https://listen.hs.llnwd.net/g3/4/9/3/0/2/1281820394.mp3,Rock
2019-05-08 14:44:44.388261_74,Electric Light Orchestra,Mr. Blue Sky,https://listen.hs.llnwd.net/g3/7/3/0/9/6/1282769037.mp3,Rock
2019-05-08 14:44:44.388261_75,Lynyrd Skynyrd,Free Bird,https://listen.hs.llnwd.net/g1/2/7/5/6/3/1042636572.mp3,Rock
2019-05-08 14:44:44.388261_76,Queen,Radio Ga Ga,https://listen.hs.llnwd.net/g3/8/9/0/8/4/1426348098.mp3,Rock
2019-05-08 14:44:44.388261_77,The Fray,How to Save A Life,https://listen.hs.llnwd.net/g3/0/1/1/2/7/1282572110.mp3,Rock
2019-05-08 14:44:44.388261_78,Jimi Hendrix,All Along The Watchtower,https://listen.hs.llnwd.net/g1/0/5/0/9/5/245559050.mp3,Rock
2019-05-08 14:44:44.388261_79,Queen,Crazy Little Thing Called Love,https://listen.hs.llnwd.net/g3/1/3/3/0/3/1281830331.mp3,Rock
2019-05-08 14:44:44.388261_80,AC/DC,T.N.T.,https://listen.hs.llnwd.net/g3/4/1/5/1/9/1284191514.mp3,Rock
2019-05-08 14:44:44.388261_81,The Outfield,Your Love,https://listen.hs.llnwd.net/g3/0/0/0/4/4/1283444000.mp3,Rock
2019-05-08 14:44:44.388261_82,Five Finger Death Punch,House Of The Rising Sun,https://listen.hs.llnwd.net/g3/2/7/6/1/9/1352591672.mp3,Rock
2019-05-08 14:44:44.388261_83,Pink Floyd,Comfortably Numb,https://listen.hs.llnwd.net/g3/6/8/0/0/0/1282100086.mp3,Rock
2019-05-08 14:44:44.388261_84,Fleetwood Mac,Rhiannon,https://listen.hs.llnwd.net/g3/3/7/6/1/3/1403531673.mp3,Rock
2019-05-08 14:44:44.388261_85,The Beatles,Come Together (Remastered),https://listen.hs.llnwd.net/g3/7/9/7/9/0/1426009797.mp3,Rock
2019-05-08 14:44:44.388261_86,Ed Sheeran,Photograph,https://listen.hs.llnwd.net/g3/0/5/9/5/0/1283405950.mp3,Rock
